key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
ret229_os,good,,graded,bad,false,0.006506,0.993493,0.000045,0.006461,
ret230_od,good,,graded,usable,true,0.781585,0.218415,0.217749,0.563837,
ret230_os,good,,graded,usable,false,0.689400,0.310600,0.257551,0.431849,
ret231_od,good,,graded,good,true,0.846986,0.153014,0.448133,0.398853,
ret231_os,good,,graded,bad,false,0.603862,0.396138,0.238790,0.365072,
ret232_od,good,,graded,bad,false,0.347496,0.652504,0.066412,0.281085,
ret232_os,good,,graded,bad,false,0.523753,0.476247,0.079375,0.444379,
ret233_od,good,,graded,bad,false,0.430883,0.569117,0.101845,0.329038,
ret233_os,good,,graded,bad,false,0.227907,0.772093,0.056655,0.171252,
ret234_od,good,,graded,good,true,0.953358,0.046642,0.644494,0.308865,
ret234_os,good,,graded,good,true,0.829008,0.170992,0.479340,0.349668,
ret235_od,good,,graded,bad,false,0.294649,0.705351,0.067400,0.227250,
ret235_os,good,,graded,usable,false,0.700422,0.299578,0.239039,0.461383,
ret236_od,good,,graded,good,true,0.794200,0.205800,0.460925,0.333275,
ret236_os,good,,graded,good,true,0.890823,0.109177,0.499857,0.390966,
ret237_od,good,,graded,good,true,0.899353,0.100647,0.604767,0.294587,
ret237_os,good,,graded,good,true,0.971780,0.028220,0.715104,0.256676,
ret238_od,good,,graded,bad,false,0.138236,0.861764,0.016849,0.121387,
ret238_os,good,,graded,bad,false,0.215622,0.784378,0.043583,0.172038,
ret239_od,good,,graded,usable,true,0.785840,0.214160,0.239162,0.546678,
ret239_os,good,,graded,usable,true,0.890210,0.109790,0.421223,0.468987,
ret240_od,good,,graded,good,true,0.865635,0.134365,0.449785,0.415850,
ret240_os,good,,graded,usable,true,0.800928,0.199072,0.195469,0.605459,
ret241_od,good,,graded,good,true,0.844105,0.155895,0.465675,0.378429,
ret241_os,good,,graded,good,true,0.877337,0.122663,0.602533,0.274804,
ret242_od,good,,graded,bad,false,0.520503,0.479497,0.153817,0.366686,
ret242_os,good,,graded,bad,false,0.407120,0.592880,0.119175,0.287945,
ret243_od,good,,graded,usable,true,0.833628,0.166372,0.381300,0.452328,
ret243_os,good,,graded,usable,false,0.726428,0.273572,0.291798,0.434630,
ret244_od,good,,graded,bad,false,0.600328,0.399672,0.256756,0.343571,
ret244_os,good,,graded,usable,true,0.776658,0.223342,0.299872,0.476786,
ret245_od,good,,graded,good,true,0.800167,0.199833,0.483970,0.316197,
ret245_os,good,,graded,good,true,0.713481,0.286519,0.408892,0.304589,
ret246_od,good,,graded,bad,false,0.016901,0.983099,0.000453,0.016448,
ret246_os,good,,graded,bad,false,0.195869,0.804131,0.055787,0.140083,
ret248_od,good,,graded,bad,false,0.400828,0.599172,0.111182,0.289646,
ret248_os,good,,graded,bad,false,0.444907,0.555092,0.070411,0.374497,
ret249_od,good,,graded,bad,false,0.470859,0.529141,0.165969,0.304890,
ret249_os,good,,graded,bad,false,0.230238,0.769762,0.031312,0.198925,
ret250_od,good,,graded,usable,false,0.675457,0.324543,0.213699,0.461758,
ret250_os,good,,graded,bad,false,0.377512,0.622488,0.083711,0.293800,
ret251_od,good,,graded,usable,false,0.595527,0.404473,0.161521,0.434006,
ret251_os,good,,graded,usable,false,0.684902,0.315098,0.331429,0.353473,
ret252_od,good,,graded,usable,false,0.647445,0.352555,0.243537,0.403908,
ret252_os,good,,graded,bad,false,0.439447,0.560553,0.110326,0.329121,
ret253_od,good,,graded,usable,true,0.772973,0.227027,0.292381,0.480592,
ret253_os,good,,graded,bad,false,0.412291,0.587709,0.094401,0.317890,
ret254_od,good,,graded,bad,false,0.276173,0.723827,0.060399,0.215774,
ret254_os,good,,graded,good,true,0.720071,0.279929,0.405659,0.314412,
ret255_od,good,,graded,bad,false,0.427383,0.572617,0.190505,0.236878,
ret255_os,good,,graded,bad,false,0.052220,0.947780,0.001264,0.050956,
ret256_od,good,,graded,bad,false,0.019745,0.980255,0.000350,0.019395,
ret256_os,good,,graded,good,true,0.856471,0.143529,0.535409,0.321062,
ret257_od,good,,graded,good,true,0.895582,0.104418,0.457514,0.438068,
ret257_os,good,,graded,bad,false,0.594073,0.405927,0.272427,0.321645,
ret258_od,good,,graded,good,true,0.811400,0.188600,0.464917,0.346482,
ret258_os,good,,graded,good,true,0.662070,0.337930,0.366679,0.295391,
ret259_od,good,,graded,bad,false,0.020039,0.979961,0.000301,0.019738,
ret259_os,good,,graded,bad,false,0.027473,0.972527,0.001126,0.026348,
ret260_od,good,,graded,bad,false,0.440790,0.559210,0.109719,0.331071,
ret260_os,good,,graded,bad,false,0.429569,0.570431,0.132741,0.296828,
ret261_od,good,,graded,bad,false,0.185634,0.814366,0.050901,0.134733,
ret261_os,good,,graded,bad,false,0.246251,0.753749,0.061038,0.185213,
ret262_od,good,,graded,bad,false,0.100034,0.899966,0.011983,0.088050,
ret262_os,good,,graded,bad,false,0.454971,0.545029,0.123863,0.331108,
ret264_od,good,,graded,usable,true,0.905184,0.094816,0.448162,0.457022,
ret264_os,good,,graded,usable,true,0.920177,0.079823,0.457907,0.462270,
ret265_od,good,,graded,usable,true,0.848694,0.151306,0.342264,0.506430,
ret265_os,good,,graded,good,true,0.968186,0.031814,0.596018,0.372168,
ret266_od,good,,graded,usable,false,0.551929,0.448071,0.097735,0.454194,
ret266_os,good,,graded,usable,true,0.813865,0.186135,0.323651,0.490214,
ret267_od,good,,graded,bad,false,0.098902,0.901098,0.003430,0.095472,
ret267_os,good,,graded,usable,false,0.595262,0.404738,0.177521,0.417741,
ret268_od,good,,graded,bad,false,0.006562,0.993438,0.000129,0.006433,
ret268_os,good,,graded,bad,false,0.044503,0.955497,0.001853,0.042650,
ret269_od,good,,graded,usable,true,0.823211,0.176789,0.402205,0.421006,
ret269_os,good,,graded,usable,true,0.865481,0.134519,0.399428,0.466053,
ret270_od,good,,graded,good,true,0.727264,0.272736,0.405910,0.321354,
ret270_os,good,,graded,bad,false,0.464581,0.535419,0.084535,0.380046,
ret271_od,good,,graded,bad,false,0.029362,0.970638,0.000406,0.028957,
ret271_os,good,,graded,bad,false,0.020765,0.979235,0.000392,0.020372,
ret272_od,good,,graded,bad,false,0.039762,0.960238,0.001205,0.038557,
ret272_os,good,,graded,usable,false,0.703211,0.296789,0.273904,0.429307,
ret273_od,good,,graded,usable,false,0.638715,0.361285,0.189895,0.448820,
ret273_os,good,,graded,good,true,0.731977,0.268023,0.389942,0.342036,
ret274_od,good,,graded,good,true,0.951954,0.048046,0.678012,0.273942,
ret274_os,good,,graded,good,true,0.969798,0.030202,0.687391,0.282407,
ret275_od,good,,graded,bad,false,0.034572,0.965428,0.001501,0.033071,
ret275_os,good,,graded,bad,false,0.181222,0.818779,0.019338,0.161884,
ret276_od,good,,graded,good,true,0.868349,0.131651,0.563417,0.304931,
ret276_os,good,,graded,usable,false,0.721771,0.278229,0.245901,0.475869,
ret277_od,good,,graded,usable,false,0.631369,0.368631,0.193641,0.437728,
ret277_os,good,,graded,bad,false,0.551719,0.448281,0.117248,0.434472,
ret280_od,good,,graded,bad,false,0.076423,0.923577,0.006655,0.069769,
ret280_os,good,,graded,usable,false,0.738571,0.261430,0.262537,0.476033,
ret281_od,good,,graded,usable,false,0.663221,0.336779,0.208864,0.454357,
ret281_os,good,,graded,usable,false,0.666373,0.333627,0.161744,0.504629,
ret282_od,good,,graded,bad,false,0.124011,0.875989,0.015061,0.108950,
ret282_os,good,,graded,bad,false,0.261011,0.738989,0.047509,0.213502,
ret283_od,good,,graded,bad,false,0.405523,0.594477,0.153236,0.252287,
ret283_os,good,,graded,bad,false,0.223570,0.776430,0.055374,0.168196,
ret284_od,good,,graded,good,true,0.882636,0.117364,0.504214,0.378422,
ret284_os,good,,graded,good,true,0.830594,0.169406,0.428132,0.402462,
ret285_od,good,,graded,usable,false,0.627236,0.372764,0.246672,0.380564,
ret285_os,good,,graded,good,true,0.714521,0.285479,0.391398,0.323123,
ret286_od,good,,graded,usable,false,0.680402,0.319598,0.310277,0.370124,
ret286_os,good,,graded,usable,true,0.843733,0.156267,0.416093,0.427640,
ret287_od,good,,graded,usable,true,0.755236,0.244764,0.267329,0.487906,
ret287_os,good,,graded,usable,true,0.819544,0.180456,0.344076,0.475469,
ret288_od,good,,graded,bad,false,0.218654,0.781346,0.066025,0.152628,
ret288_os,good,,graded,good,true,0.753916,0.246084,0.405583,0.348332,
ret289_od,good,,graded,bad,false,0.082603,0.917397,0.000708,0.081895,
ret289_os,good,,graded,usable,false,0.637828,0.362172,0.067793,0.570035,
ret290_od,good,,graded,good,true,0.703924,0.296076,0.404592,0.299332,
ret290_os,good,,graded,bad,false,0.644937,0.355063,0.345901,0.299036,
ret291_od,good,,graded,bad,false,0.352903,0.647097,0.060078,0.292824,
ret291_os,good,,graded,usable,true,0.834208,0.165792,0.240373,0.593835,
ret292_od,good,,graded,good,true,0.916397,0.083603,0.547192,0.369206,
ret292_os,good,,graded,usable,true,0.777411,0.222589,0.296791,0.480621,
ret293_od,good,,graded,good,true,0.923024,0.076976,0.634834,0.288190,
ret293_os,good,,graded,good,true,0.984236,0.015764,0.829117,0.155120,
