key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
train_local2_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000047,0.999953,0.000000,0.000047,
train_local2_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.008476,0.991524,0.000061,0.008415,
train_local2_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.005339,0.994661,0.000003,0.005336,
train_local2_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001610,0.998390,0.000000,0.001610,
train_local2_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001590,0.998410,0.000001,0.001589,
train_local2_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.014335,0.985665,0.000147,0.014188,
train_local2_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001804,0.998195,0.000016,0.001789,
train_local2_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.060374,0.939626,0.000358,0.060015,
train_local2_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.993609,0.006391,0.756849,0.236760,
train_local2_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.010028,0.989972,0.000043,0.009985,
train_local2_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000174,0.999826,0.000000,0.000174,
train_local2_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000058,0.999942,0.000000,0.000058,
train_local2_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.013720,0.986280,0.000008,0.013711,
train_local2_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000763,0.999237,0.000063,0.000700,
train_local2_65,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,,0.023818,0.976182,0.002710,0.021108,
train_local2_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.002211,0.997788,0.000041,0.002171,
train_local2_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000018,0.999982,0.000000,0.000018,
train_local2_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.067845,0.932155,0.000294,0.067550,
train_local2_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.006220,0.993780,0.000150,0.006070,
train_local2_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.998838,0.001162,0.910123,0.088715,
train_local2_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.002538,0.997462,0.000006,0.002532,
train_local2_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000225,0.999775,0.000000,0.000225,
train_local2_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000434,0.999566,0.000000,0.000434,
train_local2_73,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000736,0.999263,0.000000,0.000736,
train_local2_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000427,0.999573,0.000000,0.000427,
train_local2_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.110519,0.889481,0.001320,0.109199,
train_local2_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.130872,0.869128,0.001614,0.129258,
train_local2_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001649,0.998351,0.000079,0.001569,
train_local2_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000211,0.999789,0.000000,0.000211,
train_local2_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001104,0.998896,0.000001,0.001103,
train_local2_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001929,0.998071,0.000126,0.001803,
train_local2_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001241,0.998759,0.000007,0.001233,
train_local2_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.011134,0.988866,0.000009,0.011125,
train_local2_82,bad,annotator1=bad;annotator2=good;annotator3=good;consensus=bad,graded,good,,0.953721,0.046279,0.551877,0.401843,
train_local2_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.133882,0.866118,0.004931,0.128951,
train_local2_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999955,0.000045,0.997168,0.002787,
