key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
train_441_g,good,,graded,good,,0.999950,0.000050,0.939963,0.059987,
train_442_g,bad,,graded,bad,,0.373937,0.626063,0.002063,0.371874,
train_443_g,bad,,graded,bad,,0.014025,0.985975,0.000008,0.014017,
train_444_g,good,,graded,good,,0.999923,0.000077,0.866014,0.133909,
train_445_g,good,,graded,good,,0.999689,0.000311,0.860090,0.139598,
train_446_g,good,,graded,good,,0.996904,0.003096,0.682926,0.313978,
train_447_g,bad,,graded,bad,,0.000098,0.999902,0.000000,0.000098,
train_448_g,bad,,graded,bad,,0.000246,0.999754,0.000000,0.000246,
train_449_g,usable,,graded,usable,,0.990296,0.009704,0.270775,0.719521,
train_44_a,usable,,graded,usable,,0.670732,0.329268,0.026622,0.644110,
train_450_g,good,,graded,usable,,0.996445,0.003555,0.450444,0.546001,
train_451_n,good,,graded,good,,0.999896,0.000104,0.978523,0.021373,
train_452_n,good,,graded,good,,0.999975,0.000025,0.987432,0.012543,
train_453_n,usable,,graded,good,,0.998592,0.001408,0.653020,0.345572,
train_454_n,usable,,graded,usable,,0.992574,0.007426,0.481674,0.510900,
train_455_n,good,,graded,good,,0.999997,0.000003,0.994454,0.005543,
train_456_n,usable,,graded,good,,0.997811,0.002189,0.573864,0.423947,
train_457_n,good,,graded,good,,0.999983,0.000017,0.934794,0.065190,
train_458_n,good,,graded,good,,0.999886,0.000114,0.887673,0.112212,
train_459_n,good,,graded,good,,0.998564,0.001436,0.659775,0.338789,
train_45_a,good,,graded,good,,0.999973,0.000027,0.958805,0.041168,
train_460_n,good,,graded,good,,0.999680,0.000320,0.768440,0.231240,
train_461_n,good,,graded,usable,,0.994976,0.005024,0.365272,0.629704,
train_462_n,good,,graded,good,,0.999998,0.000002,0.996746,0.003252,
train_463_n,good,,graded,usable,,0.997945,0.002055,0.291926,0.706019,
train_464_n,usable,,graded,good,,0.999630,0.000370,0.636220,0.363411,
train_465_n,good,,graded,good,,0.999988,0.000012,0.990240,0.009747,
train_466_n,good,,graded,good,,0.999975,0.000025,0.987588,0.012386,
train_467_n,good,,graded,good,,0.999576,0.000424,0.941620,0.057956,
train_468_n,good,,graded,good,,0.997721,0.002279,0.865461,0.132260,
train_469_n,good,,graded,good,,0.999987,0.000013,0.990591,0.009396,
train_46_a,good,,graded,good,,0.999998,0.000002,0.995088,0.004910,
train_470_n,good,,graded,good,,0.999984,0.000016,0.991293,0.008691,
train_471_n,good,,graded,good,,0.999995,0.000005,0.984581,0.015413,
train_472_n,good,,graded,good,,0.999999,0.000001,0.998744,0.001255,
train_473_n,good,,graded,good,,0.999986,0.000014,0.988751,0.011236,
train_474_n,good,,graded,good,,0.999995,0.000005,0.988642,0.011353,
train_475_n,good,,graded,good,,0.999963,0.000037,0.936317,0.063646,
train_476_n,good,,graded,good,,1.000000,0.000000,0.998629,0.001371,
train_477_n,good,,graded,good,,0.999984,0.000016,0.981283,0.018701,
train_478_n,good,,graded,good,,0.999921,0.000079,0.889665,0.110256,
train_479_n,good,,graded,good,,0.999195,0.000805,0.581755,0.417440,
train_47_a,good,,graded,good,,0.999959,0.000041,0.905424,0.094535,
train_480_n,good,,graded,good,,0.999841,0.000159,0.953403,0.046438,
train_481_n,good,,graded,good,,0.999988,0.000012,0.991190,0.008798,
train_482_n,good,,graded,good,,0.999989,0.000011,0.988102,0.011886,
train_483_n,good,,graded,good,,0.999996,0.000004,0.996366,0.003630,
train_484_n,good,,graded,good,,0.999993,0.000007,0.995270,0.004723,
train_485_n,good,,graded,good,,0.999991,0.000008,0.994262,0.005729,
train_486_n,good,,graded,good,,0.999998,0.000002,0.993771,0.006228,
train_487_n,good,,graded,good,,0.999289,0.000711,0.933023,0.066266,
train_488_n,good,,graded,good,,0.999999,0.000001,0.998635,0.001364,
train_489_n,good,,graded,good,,0.999931,0.000069,0.985144,0.014787,
train_48_a,good,,graded,good,,0.999948,0.000052,0.878449,0.121500,
train_490_n,good,,graded,good,,0.999997,0.000003,0.993447,0.006550,
train_491_n,good,,graded,good,,0.999992,0.000008,0.983060,0.016932,
train_492_n,good,,graded,good,,0.999936,0.000064,0.984878,0.015058,
train_493_n,good,,graded,usable,,0.997659,0.002341,0.464376,0.533283,
train_494_n,good,,graded,good,,0.999130,0.000870,0.877609,0.121521,
train_495_n,good,,graded,good,,0.999999,0.000001,0.996456,0.003543,
train_496_n,good,,graded,good,,0.999999,0.000001,0.999289,0.000711,
train_497_n,good,,graded,good,,0.995164,0.004836,0.788518,0.206646,
train_498_n,good,,graded,good,,0.999999,0.000001,0.996500,0.003500,
train_499_n,good,,graded,good,,1.000000,0.000000,0.999786,0.000214,
train_49_a,good,,graded,good,,0.999925,0.000075,0.871719,0.128206,
train_4_a,good,,graded,good,,0.999947,0.000053,0.962701,0.037247,
train_500_n,good,,graded,good,,0.999997,0.000003,0.996501,0.003496,
train_501_n,good,,graded,good,,0.999999,0.000001,0.997578,0.002421,
train_502_n,good,,graded,good,,0.987412,0.012588,0.696407,0.291005,
train_503_n,good,,graded,good,,0.999999,0.000001,0.998359,0.001641,
train_504_n,good,,graded,good,,0.999998,0.000002,0.997266,0.002732,
train_505_n,good,,graded,good,,0.999992,0.000008,0.995948,0.004044,
train_506_n,good,,graded,good,,0.999994,0.000006,0.994888,0.005106,
train_507_n,good,,graded,good,,0.999995,0.000005,0.995455,0.004540,
train_508_n,good,,graded,good,,0.999991,0.000009,0.994474,0.005517,
train_509_n,good,,graded,good,,0.999993,0.000007,0.993817,0.006176,
train_50_a,good,,graded,good,,0.998688,0.001312,0.657347,0.341341,
train_510_n,good,,graded,good,,0.999690,0.000310,0.891724,0.107966,
train_511_n,good,,graded,good,,0.999996,0.000004,0.995998,0.003998,
train_512_n,good,,graded,good,,0.999793,0.000208,0.863922,0.135871,
train_513_n,good,,graded,good,,0.999989,0.000011,0.984795,0.015194,
train_514_n,good,,graded,good,,0.999996,0.000004,0.994709,0.005287,
train_515_n,good,,graded,good,,0.999998,0.000002,0.996452,0.003546,
train_516_n,good,,graded,good,,0.999994,0.000006,0.991884,0.008110,
train_517_n,good,,graded,good,,0.999964,0.000036,0.987972,0.011992,
train_518_n,good,,graded,good,,0.999420,0.000580,0.874161,0.125258,
train_519_n,good,,graded,good,,0.999772,0.000228,0.882223,0.117550,
train_51_a,good,,graded,usable,,0.994300,0.005699,0.261589,0.732712,
train_520_n,good,,graded,good,,0.999996,0.000004,0.995048,0.004948,
train_521_n,good,,graded,good,,0.999987,0.000013,0.990773,0.009214,
train_522_n,good,,graded,good,,0.999969,0.000031,0.978302,0.021666,
train_523_n,good,,graded,good,,0.999969,0.000031,0.971079,0.028891,
train_524_n,good,,graded,good,,0.999953,0.000047,0.976039,0.023914,
train_525_n,good,,graded,usable,,0.977831,0.022169,0.214560,0.763271,
train_526_n,good,,graded,good,,0.999940,0.000060,0.948762,0.051178,
train_527_n,good,,graded,good,,0.999863,0.000137,0.953130,0.046733,
train_528_n,good,,graded,good,,0.999994,0.000006,0.988972,0.011022,
train_529_n,good,,graded,good,,0.999480,0.000520,0.877989,0.121491,
train_52_a,good,,graded,good,,0.999925,0.000075,0.974437,0.025488,
train_530_n,good,,graded,good,,0.999887,0.000113,0.889977,0.109910,
train_531_n,usable,,graded,good,,0.998012,0.001988,0.500414,0.497598,
train_532_n,good,,graded,good,,0.999995,0.000005,0.991352,0.008642,
train_533_n,good,,graded,good,,0.999894,0.000106,0.903984,0.095909,
train_534_n,good,,graded,usable,,0.977420,0.022580,0.454727,0.522693,
train_535_n,good,,graded,good,,0.999284,0.000716,0.662238,0.337046,
train_536_n,good,,graded,usable,,0.985429,0.014571,0.277881,0.707548,
train_537_n,good,,graded,usable,,0.978735,0.021265,0.091093,0.887641,
train_538_n,good,,graded,good,,0.999995,0.000005,0.995090,0.004905,
train_539_n,good,,graded,good,,0.999988,0.000012,0.994074,0.005914,
train_53_a,good,,graded,good,,0.998643,0.001357,0.791305,0.207338,
train_540_n,good,,graded,good,,0.999968,0.000032,0.977553,0.022415,
train_541_n,good,,graded,good,,0.999955,0.000045,0.935096,0.064859,
train_542_n,good,,graded,good,,0.999997,0.000003,0.995859,0.004138,
train_543_n,good,,graded,good,,0.999998,0.000002,0.996589,0.003409,
train_544_n,good,,graded,good,,0.999998,0.000002,0.996997,0.003001,
train_545_n,good,,graded,good,,0.999985,0.000015,0.972199,0.027786,
train_546_n,good,,graded,usable,,0.946131,0.053869,0.089592,0.856539,
train_547_n,good,,graded,good,,0.999989,0.000011,0.988369,0.011619,
train_548_n,good,,graded,good,,0.999993,0.000007,0.994656,0.005337,
train_549_n,good,,graded,good,,0.999995,0.000005,0.992706,0.007289,
train_54_a,good,,graded,good,,0.999796,0.000204,0.920708,0.079088,
train_550_n,good,,graded,good,,0.999983,0.000017,0.981474,0.018509,
train_551_n,good,,graded,good,,0.999995,0.000005,0.993089,0.006907,
train_552_n,good,,graded,good,,0.999990,0.000010,0.986110,0.013881,
train_553_n,good,,graded,good,,0.999991,0.000008,0.991941,0.008050,
train_554_n,good,,graded,good,,0.999996,0.000004,0.991049,0.008947,
train_555_n,good,,graded,good,,0.999998,0.000002,0.995723,0.004275,
train_556_n,good,,graded,good,,0.999972,0.000028,0.951142,0.048830,
train_557_n,good,,graded,good,,1.000000,0.000000,0.998930,0.001070,
train_558_n,good,,graded,good,,0.999999,0.000001,0.997199,0.002800,
train_559_n,good,,graded,good,,0.999998,0.000002,0.997136,0.002862,
train_55_a,good,,graded,good,,0.973754,0.026246,0.571847,0.401906,
train_560_n,good,,graded,good,,0.999681,0.000319,0.848839,0.150842,
train_561_n,good,,graded,good,,0.999997,0.000004,0.993112,0.006885,
train_562_n,good,,graded,good,,0.999921,0.000079,0.963458,0.036463,
train_563_n,good,,graded,good,,1.000000,0.000000,0.999035,0.000964,
train_564_n,good,,graded,good,,1.000000,0.000000,0.999215,0.000785,
train_565_n,good,,graded,good,,0.999747,0.000253,0.648764,0.350984,
train_566_n,good,,graded,good,,0.999904,0.000096,0.876086,0.123818,
train_567_n,good,,graded,good,,0.999987,0.000013,0.989610,0.010376,
train_568_n,good,,graded,good,,0.999983,0.000017,0.981468,0.018516,
train_569_n,good,,graded,good,,0.999992,0.000008,0.992095,0.007897,
train_56_a,good,,graded,usable,,0.977589,0.022411,0.231718,0.745871,
train_570_n,good,,graded,good,,0.999997,0.000003,0.995067,0.004931,
train_571_n,good,,graded,good,,0.999994,0.000006,0.993416,0.006578,
train_572_n,good,,graded,good,,0.999987,0.000013,0.969953,0.030034,
train_573_n,good,,graded,good,,0.999999,0.000001,0.997632,0.002367,
train_574_n,good,,graded,good,,0.999999,0.000001,0.998330,0.001670,
train_575_n,good,,graded,good,,0.999711,0.000289,0.901882,0.097829,
train_576_n,good,,graded,good,,0.999948,0.000052,0.970653,0.029295,
train_577_n,good,,graded,good,,0.999997,0.000003,0.995564,0.004432,
train_578_n,good,,graded,good,,0.999999,0.000001,0.998048,0.001952,
train_579_n,good,,graded,good,,0.999979,0.000021,0.980050,0.019929,
train_57_a,good,,graded,good,,0.998904,0.001096,0.840059,0.158846,
train_580_n,good,,graded,good,,0.999975,0.000025,0.957622,0.042353,
train_581_n,good,,graded,good,,0.999983,0.000017,0.973280,0.026703,
train_582_n,good,,graded,good,,0.999997,0.000003,0.998533,0.001464,
train_583_n,good,,graded,good,,0.999996,0.000004,0.995576,0.004420,
train_584_n,good,,graded,good,,0.999995,0.000005,0.995037,0.004957,
train_585_n,good,,graded,good,,0.999995,0.000005,0.993820,0.006175,
train_586_n,good,,graded,good,,0.999926,0.000074,0.956513,0.043413,
train_587_n,good,,graded,good,,0.999925,0.000075,0.974745,0.025181,
train_588_n,good,,graded,good,,0.999966,0.000034,0.978853,0.021114,
train_589_n,good,,graded,good,,0.999871,0.000129,0.968315,0.031555,
train_58_a,good,,graded,usable,,0.967211,0.032789,0.044149,0.923062,
train_590_n,good,,graded,good,,0.999982,0.000018,0.982882,0.017100,
train_591_n,good,,graded,good,,0.999997,0.000003,0.995552,0.004445,
train_592_n,good,,graded,good,,0.999995,0.000005,0.990953,0.009042,
train_593_n,good,,graded,good,,0.999992,0.000008,0.992963,0.007030,
train_594_n,good,,graded,good,,0.999973,0.000027,0.963910,0.036064,
train_595_n,good,,graded,good,,0.997922,0.002078,0.819637,0.178285,
train_596_n,good,,graded,good,,0.999973,0.000027,0.980041,0.019932,
train_597_n,good,,graded,good,,0.999999,0.000001,0.998190,0.001808,
train_598_n,good,,graded,good,,0.999963,0.000037,0.967596,0.032367,
train_599_n,good,,graded,good,,0.999971,0.000029,0.989968,0.010002,
train_59_a,usable,,graded,bad,,0.075899,0.924101,0.000114,0.075785,
train_5_a,good,,graded,good,,0.999974,0.000026,0.970305,0.029669,
train_600_n,good,,graded,good,,0.999995,0.000004,0.993139,0.006857,
train_60_a,good,,graded,good,,0.999938,0.000062,0.957808,0.042130,
train_61_a,good,,graded,usable,,0.998651,0.001349,0.370105,0.628545,
train_62_a,good,,graded,good,,0.983958,0.016042,0.669583,0.314374,
train_63_a,good,,graded,good,,0.998597,0.001403,0.845795,0.152801,
train_64_a,good,,graded,good,,0.999863,0.000137,0.921033,0.078830,
train_65_a,good,,graded,good,,0.999175,0.000825,0.659805,0.339371,
train_66_a,usable,,graded,usable,,0.964430,0.035569,0.208641,0.755790,
train_67_a,good,,graded,usable,,0.924529,0.075471,0.019323,0.905206,
train_68_a,good,,graded,usable,,0.995008,0.004992,0.135226,0.859782,
train_69_a,good,,graded,good,,0.999676,0.000324,0.956105,0.043572,
train_6_a,good,,graded,good,,0.999982,0.000019,0.989351,0.010630,
train_70_a,good,,graded,usable,,0.879582,0.120418,0.252482,0.627099,
train_71_a,good,,graded,good,,0.999990,0.000010,0.970303,0.029687,
train_72_a,good,,graded,good,,0.999997,0.000003,0.994929,0.005068,
train_73_a,good,,graded,good,,0.999999,0.000001,0.997285,0.002714,
train_74_a,good,,graded,good,,0.999805,0.000195,0.841495,0.158310,
train_75_a,good,,graded,good,,0.999914,0.000086,0.897382,0.102531,
train_76_a,bad,,graded,usable,,0.944608,0.055392,0.012574,0.932034,
train_77_a,usable,,graded,usable,,0.994019,0.005981,0.195048,0.798971,
train_78_a,good,,graded,usable,,0.994002,0.005998,0.253380,0.740622,
train_79_a,good,,graded,good,,0.997858,0.002142,0.812579,0.185279,
train_7_a,good,,graded,usable,,0.991798,0.008202,0.287364,0.704434,
train_80_a,good,,graded,good,,0.998793,0.001207,0.643202,0.355592,
train_81_a,good,,graded,good,,0.999932,0.000068,0.916403,0.083529,
train_82_a,usable,,graded,usable,,0.533189,0.466812,0.019890,0.513299,
train_83_a,usable,,graded,bad,,0.439816,0.560184,0.010355,0.429461,
train_84_a,usable,,graded,bad,,0.217204,0.782796,0.004627,0.212578,
train_85_a,usable,,graded,usable,,0.721422,0.278578,0.009066,0.712356,
train_86_a,good,,graded,good,,0.999832,0.000168,0.891635,0.108198,
train_87_a,good,,graded,good,,0.999965,0.000035,0.945811,0.054154,
train_88_a,good,,graded,good,,0.997621,0.002379,0.524064,0.473557,
train_89_a,good,,graded,usable,,0.522505,0.477495,0.021180,0.501325,
train_8_a,good,,graded,usable,,0.989884,0.010116,0.144386,0.845498,
train_90_a,good,,graded,good,,0.999790,0.000210,0.821691,0.178099,
train_91_a,usable,,graded,usable,,0.578048,0.421952,0.014142,0.563907,
train_92_a,good,,graded,usable,,0.995099,0.004901,0.325406,0.669694,
train_93_a,good,,graded,usable,,0.967482,0.032518,0.031024,0.936458,
train_94_a,good,,graded,usable,,0.957688,0.042312,0.338897,0.618791,
train_95_a,good,,graded,good,,0.999714,0.000286,0.632240,0.367474,
train_96_a,good,,graded,usable,,0.907976,0.092024,0.047948,0.860028,
train_97_a,good,,graded,good,,0.998643,0.001357,0.791305,0.207338,
train_98_a,usable,,graded,good,,0.998600,0.001400,0.562381,0.436219,
train_99_a,usable,,graded,usable,,0.818909,0.181091,0.067121,0.751788,
train_9_a,good,,graded,good,,0.995886,0.004114,0.837585,0.158300,
