key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
train_441_g,good,,graded,good,,0.925163,0.074837,0.502599,0.422564,
train_442_g,bad,,graded,bad,,0.359597,0.640403,0.012523,0.347074,
train_443_g,bad,,graded,bad,,0.041655,0.958345,0.001124,0.040531,
train_444_g,good,,graded,good,,0.984717,0.015283,0.511802,0.472916,
train_445_g,good,,graded,good,,0.950605,0.049395,0.715243,0.235362,
train_446_g,good,,graded,good,,0.994504,0.005496,0.904595,0.089909,
train_447_g,bad,,graded,bad,,0.034388,0.965612,0.006615,0.027773,
train_448_g,bad,,graded,bad,,0.021060,0.978940,0.003220,0.017840,
train_449_g,usable,,graded,usable,,0.593606,0.406394,0.019629,0.573977,
train_44_a,usable,,graded,bad,,0.408146,0.591854,0.184072,0.224074,
train_450_g,good,,graded,usable,,0.674283,0.325717,0.009001,0.665282,
train_451_n,good,,graded,good,,0.999163,0.000837,0.983906,0.015257,
train_452_n,good,,graded,good,,0.996054,0.003946,0.971888,0.024166,
train_453_n,usable,,graded,bad,,0.554873,0.445127,0.156164,0.398709,
train_454_n,usable,,graded,usable,,0.674461,0.325539,0.240584,0.433877,
train_455_n,good,,graded,good,,0.997029,0.002971,0.930973,0.066056,
train_456_n,usable,,graded,usable,,0.566323,0.433677,0.036320,0.530004,
train_457_n,good,,graded,good,,0.988396,0.011604,0.896691,0.091705,
train_458_n,good,,graded,good,,0.981967,0.018033,0.954148,0.027819,
train_459_n,good,,graded,good,,0.936787,0.063213,0.739765,0.197021,
train_45_a,good,,graded,good,,0.999950,0.000050,0.996581,0.003369,
train_460_n,good,,graded,good,,0.990651,0.009349,0.845312,0.145339,
train_461_n,good,,graded,usable,,0.919890,0.080110,0.325744,0.594146,
train_462_n,good,,graded,good,,0.999879,0.000121,0.992192,0.007687,
train_463_n,good,,graded,usable,,0.897020,0.102980,0.113259,0.783760,
train_464_n,usable,,graded,usable,,0.906872,0.093128,0.238475,0.668397,
train_465_n,good,,graded,good,,0.999488,0.000512,0.957875,0.041613,
train_466_n,good,,graded,good,,0.999541,0.000459,0.980230,0.019311,
train_467_n,good,,graded,good,,0.968906,0.031094,0.498515,0.470392,
train_468_n,good,,graded,usable,,0.953589,0.046411,0.304757,0.648832,
train_469_n,good,,graded,good,,0.999928,0.000072,0.996143,0.003785,
train_46_a,good,,graded,good,,0.999916,0.000084,0.997981,0.001935,
train_470_n,good,,graded,good,,0.998532,0.001468,0.984085,0.014447,
train_471_n,good,,graded,good,,0.996471,0.003529,0.977691,0.018780,
train_472_n,good,,graded,good,,0.999946,0.000054,0.995311,0.004635,
train_473_n,good,,graded,good,,0.998841,0.001159,0.976943,0.021898,
train_474_n,good,,graded,good,,0.999076,0.000924,0.968204,0.030872,
train_475_n,good,,graded,good,,0.992518,0.007482,0.802268,0.190249,
train_476_n,good,,graded,good,,0.999978,0.000022,0.999145,0.000833,
train_477_n,good,,graded,good,,0.999171,0.000829,0.927897,0.071274,
train_478_n,good,,graded,good,,0.978007,0.021993,0.790745,0.187262,
train_479_n,good,,graded,usable,,0.803565,0.196435,0.139377,0.664188,
train_47_a,good,,graded,good,,0.999707,0.000293,0.973784,0.025923,
train_480_n,good,,graded,good,,0.968384,0.031616,0.811239,0.157145,
train_481_n,good,,graded,good,,0.998621,0.001379,0.978641,0.019980,
train_482_n,good,,graded,good,,0.999635,0.000365,0.989395,0.010240,
train_483_n,good,,graded,good,,0.999937,0.000063,0.996049,0.003887,
train_484_n,good,,graded,good,,0.999579,0.000421,0.986143,0.013435,
train_485_n,good,,graded,good,,0.998819,0.001181,0.982941,0.015877,
train_486_n,good,,graded,good,,0.999796,0.000204,0.993044,0.006752,
train_487_n,good,,graded,good,,0.997486,0.002514,0.955133,0.042353,
train_488_n,good,,graded,good,,0.999953,0.000047,0.998793,0.001160,
train_489_n,good,,graded,good,,0.999803,0.000197,0.996280,0.003522,
train_48_a,good,,graded,good,,0.999761,0.000239,0.993417,0.006344,
train_490_n,good,,graded,good,,0.999303,0.000697,0.962736,0.036567,
train_491_n,good,,graded,good,,0.999666,0.000334,0.957934,0.041731,
train_492_n,good,,graded,good,,0.999467,0.000533,0.967411,0.032056,
train_493_n,good,,graded,usable,,0.897567,0.102433,0.086537,0.811030,
train_494_n,good,,graded,good,,0.965445,0.034555,0.661475,0.303970,
train_495_n,good,,graded,good,,0.999751,0.000249,0.961960,0.037791,
train_496_n,good,,graded,good,,0.999816,0.000184,0.988478,0.011338,
train_497_n,good,,graded,good,,0.987915,0.012085,0.916614,0.071301,
train_498_n,good,,graded,good,,0.999774,0.000226,0.995939,0.003835,
train_499_n,good,,graded,good,,0.999840,0.000160,0.996297,0.003543,
train_49_a,good,,graded,good,,0.999902,0.000098,0.996216,0.003686,
train_4_a,good,,graded,good,,0.995796,0.004204,0.586470,0.409327,
train_500_n,good,,graded,good,,0.999670,0.000330,0.989639,0.010031,
train_501_n,good,,graded,good,,0.999862,0.000138,0.993231,0.006631,
train_502_n,good,,graded,good,,0.936063,0.063937,0.752328,0.183735,
train_503_n,good,,graded,good,,0.999910,0.000090,0.991336,0.008573,
train_504_n,good,,graded,good,,0.999911,0.000089,0.995418,0.004493,
train_505_n,good,,graded,good,,0.999830,0.000170,0.997129,0.002701,
train_506_n,good,,graded,good,,0.999020,0.000980,0.971317,0.027703,
train_507_n,good,,graded,good,,0.999736,0.000264,0.984193,0.015543,
train_508_n,good,,graded,good,,0.999717,0.000283,0.993044,0.006673,
train_509_n,good,,graded,good,,0.999555,0.000445,0.995781,0.003774,
train_50_a,good,,graded,good,,0.896471,0.103529,0.682808,0.213663,
train_510_n,good,,graded,good,,0.917633,0.082367,0.657260,0.260373,
train_511_n,good,,graded,good,,0.999673,0.000327,0.989724,0.009949,
train_512_n,good,,graded,good,,0.998913,0.001087,0.987684,0.011229,
train_513_n,good,,graded,good,,0.999806,0.000194,0.988090,0.011715,
train_514_n,good,,graded,good,,0.998487,0.001513,0.924073,0.074413,
train_515_n,good,,graded,good,,0.999974,0.000026,0.997695,0.002279,
train_516_n,good,,graded,good,,0.999613,0.000387,0.995364,0.004249,
train_517_n,good,,graded,good,,0.999254,0.000746,0.996258,0.002996,
train_518_n,good,,graded,good,,0.940343,0.059657,0.732842,0.207501,
train_519_n,good,,graded,good,,0.877724,0.122276,0.627903,0.249822,
train_51_a,good,,graded,usable,,0.859171,0.140829,0.268804,0.590367,
train_520_n,good,,graded,good,,0.999832,0.000168,0.993290,0.006543,
train_521_n,good,,graded,good,,0.999381,0.000619,0.988758,0.010623,
train_522_n,good,,graded,good,,0.999560,0.000440,0.982886,0.016674,
train_523_n,good,,graded,usable,,0.949794,0.050206,0.455361,0.494433,
train_524_n,good,,graded,good,,0.973098,0.026902,0.674921,0.298177,
train_525_n,good,,graded,usable,,0.653573,0.346427,0.047190,0.606384,
train_526_n,good,,graded,good,,0.939807,0.060193,0.702459,0.237348,
train_527_n,good,,graded,good,,0.998185,0.001815,0.833894,0.164291,
train_528_n,good,,graded,good,,0.999787,0.000213,0.980213,0.019575,
train_529_n,good,,graded,usable,,0.916341,0.083659,0.126440,0.789901,
train_52_a,good,,graded,good,,0.999955,0.000045,0.997709,0.002246,
train_530_n,good,,graded,usable,,0.896836,0.103164,0.260338,0.636498,
train_531_n,usable,,graded,usable,,0.777251,0.222749,0.059211,0.718040,
train_532_n,good,,graded,good,,0.999406,0.000594,0.962554,0.036853,
train_533_n,good,,graded,good,,0.995240,0.004760,0.884411,0.110830,
train_534_n,good,,graded,good,,0.836802,0.163198,0.450552,0.386250,
train_535_n,good,,graded,good,,0.961181,0.038819,0.594765,0.366416,
train_536_n,good,,graded,usable,,0.873354,0.126646,0.076482,0.796873,
train_537_n,good,,graded,usable,,0.739945,0.260055,0.019809,0.720136,
train_538_n,good,,graded,good,,0.999666,0.000334,0.995312,0.004354,
train_539_n,good,,graded,good,,0.999955,0.000045,0.998316,0.001639,
train_53_a,good,,graded,good,,0.998078,0.001922,0.967592,0.030487,
train_540_n,good,,graded,good,,0.998863,0.001137,0.970365,0.028498,
train_541_n,good,,graded,good,,0.997247,0.002753,0.974972,0.022274,
train_542_n,good,,graded,good,,0.999728,0.000272,0.990476,0.009253,
train_543_n,good,,graded,good,,0.999806,0.000194,0.992403,0.007403,
train_544_n,good,,graded,good,,0.999430,0.000570,0.984077,0.015353,
train_545_n,good,,graded,good,,0.977646,0.022354,0.740781,0.236865,
train_546_n,good,,graded,usable,,0.608564,0.391436,0.034786,0.573778,
train_547_n,good,,graded,good,,0.996922,0.003078,0.905989,0.090933,
train_548_n,good,,graded,good,,0.997439,0.002561,0.975382,0.022057,
train_549_n,good,,graded,good,,0.999693,0.000307,0.952063,0.047630,
train_54_a,good,,graded,good,,0.999144,0.000856,0.987905,0.011239,
train_550_n,good,,graded,good,,0.999767,0.000233,0.961311,0.038456,
train_551_n,good,,graded,good,,0.999873,0.000127,0.990126,0.009747,
train_552_n,good,,graded,good,,0.999039,0.000961,0.965609,0.033430,
train_553_n,good,,graded,good,,0.999566,0.000434,0.973169,0.026397,
train_554_n,good,,graded,good,,0.999625,0.000375,0.964467,0.035158,
train_555_n,good,,graded,good,,0.999691,0.000309,0.990813,0.008878,
train_556_n,good,,graded,good,,0.999407,0.000593,0.945685,0.053722,
train_557_n,good,,graded,good,,0.999991,0.000009,0.998183,0.001807,
train_558_n,good,,graded,good,,0.999933,0.000067,0.997337,0.002596,
train_559_n,good,,graded,good,,0.999952,0.000048,0.998119,0.001833,
train_55_a,good,,graded,good,,0.871917,0.128083,0.585718,0.286199,
train_560_n,good,,graded,good,,0.987099,0.012901,0.864457,0.122642,
train_561_n,good,,graded,good,,0.999878,0.000122,0.990637,0.009241,
train_562_n,good,,graded,good,,0.993451,0.006549,0.903198,0.090254,
train_563_n,good,,graded,good,,0.999959,0.000041,0.997966,0.001994,
train_564_n,good,,graded,good,,0.999933,0.000067,0.997138,0.002795,
train_565_n,good,,graded,good,,0.985356,0.014644,0.806755,0.178601,
train_566_n,good,,graded,good,,0.991847,0.008153,0.911421,0.080426,
train_567_n,good,,graded,good,,0.999231,0.000769,0.883041,0.116190,
train_568_n,good,,graded,good,,0.996245,0.003755,0.779276,0.216969,
train_569_n,good,,graded,good,,0.999938,0.000062,0.995361,0.004577,
train_56_a,good,,graded,bad,,0.474645,0.525355,0.122729,0.351916,
train_570_n,good,,graded,good,,0.999886,0.000114,0.992089,0.007797,
train_571_n,good,,graded,good,,0.999823,0.000177,0.996753,0.003069,
train_572_n,good,,graded,good,,0.999883,0.000117,0.997045,0.002838,
train_573_n,good,,graded,good,,0.999903,0.000097,0.990801,0.009102,
train_574_n,good,,graded,good,,0.999951,0.000049,0.996029,0.003922,
train_575_n,good,,graded,good,,0.996688,0.003312,0.951296,0.045392,
train_576_n,good,,graded,good,,0.999308,0.000692,0.980006,0.019302,
train_577_n,good,,graded,good,,0.999869,0.000131,0.996850,0.003018,
train_578_n,good,,graded,good,,0.999859,0.000141,0.997903,0.001956,
train_579_n,good,,graded,good,,0.999479,0.000521,0.983762,0.015716,
train_57_a,good,,graded,good,,0.902998,0.097002,0.646918,0.256080,
train_580_n,good,,graded,good,,0.997480,0.002520,0.952694,0.044786,
train_581_n,good,,graded,good,,0.999653,0.000347,0.975584,0.024070,
train_582_n,good,,graded,good,,0.999414,0.000586,0.992833,0.006581,
train_583_n,good,,graded,good,,0.999768,0.000232,0.991904,0.007864,
train_584_n,good,,graded,good,,0.999688,0.000312,0.992008,0.007680,
train_585_n,good,,graded,good,,0.999802,0.000198,0.993542,0.006260,
train_586_n,good,,graded,good,,0.999841,0.000159,0.988699,0.011142,
train_587_n,good,,graded,good,,0.996277,0.003723,0.969333,0.026944,
train_588_n,good,,graded,good,,0.996041,0.003959,0.936208,0.059832,
train_589_n,good,,graded,good,,0.996446,0.003554,0.976326,0.020120,
train_58_a,good,,graded,usable,,0.940244,0.059756,0.088453,0.851790,
train_590_n,good,,graded,good,,0.999477,0.000523,0.993696,0.005781,
train_591_n,good,,graded,good,,0.999610,0.000390,0.989867,0.009743,
train_592_n,good,,graded,good,,0.999810,0.000190,0.993449,0.006361,
train_593_n,good,,graded,good,,0.999818,0.000182,0.997422,0.002396,
train_594_n,good,,graded,good,,0.996094,0.003906,0.993137,0.002957,
train_595_n,good,,graded,good,,0.968429,0.031571,0.904993,0.063437,
train_596_n,good,,graded,good,,0.984446,0.015554,0.894833,0.089613,
train_597_n,good,,graded,good,,0.999847,0.000153,0.999049,0.000798,
train_598_n,good,,graded,good,,0.999366,0.000634,0.991924,0.007442,
train_599_n,good,,graded,good,,0.999887,0.000113,0.996180,0.003707,
train_59_a,usable,,graded,bad,,0.152856,0.847144,0.009355,0.143501,
train_5_a,good,,graded,good,,0.998951,0.001049,0.983825,0.015126,
train_600_n,good,,graded,good,,0.999434,0.000566,0.992859,0.006575,
train_60_a,good,,graded,good,,0.994292,0.005708,0.937703,0.056589,
train_61_a,good,,graded,good,,0.996582,0.003418,0.967597,0.028985,
train_62_a,good,,graded,good,,0.971873,0.028127,0.847651,0.124222,
train_63_a,good,,graded,good,,0.948574,0.051426,0.859075,0.089500,
train_64_a,good,,graded,good,,0.999475,0.000525,0.987272,0.012203,
train_65_a,good,,graded,good,,0.978721,0.021279,0.899529,0.079191,
train_66_a,usable,,graded,usable,,0.634761,0.365239,0.142289,0.492472,
train_67_a,good,,graded,usable,,0.889449,0.110551,0.344525,0.544924,
train_68_a,good,,graded,usable,,0.796424,0.203576,0.379613,0.416810,
train_69_a,good,,graded,good,,0.999773,0.000227,0.993145,0.006628,
train_6_a,good,,graded,good,,0.999908,0.000092,0.987497,0.012411,
train_70_a,good,,graded,good,,0.728892,0.271108,0.542265,0.186627,
train_71_a,good,,graded,good,,0.999777,0.000223,0.993835,0.005942,
train_72_a,good,,graded,good,,0.999226,0.000774,0.994529,0.004697,
train_73_a,good,,graded,good,,0.999954,0.000046,0.996237,0.003716,
train_74_a,good,,graded,good,,0.998512,0.001488,0.968666,0.029846,
train_75_a,good,,graded,good,,0.996297,0.003703,0.957895,0.038402,
train_76_a,bad,,graded,bad,,0.349711,0.650289,0.027830,0.321881,
train_77_a,usable,,graded,good,,0.976476,0.023524,0.778747,0.197729,
train_78_a,good,,graded,good,,0.986905,0.013095,0.800354,0.186551,
train_79_a,good,,graded,good,,0.994050,0.005950,0.961481,0.032569,
train_7_a,good,,graded,good,,0.976160,0.023840,0.823548,0.152612,
train_80_a,good,,graded,good,,0.682396,0.317604,0.462788,0.219607,
train_81_a,good,,graded,good,,0.995832,0.004168,0.966146,0.029686,
train_82_a,usable,,graded,bad,,0.339602,0.660398,0.069135,0.270467,
train_83_a,usable,,graded,bad,,0.308898,0.691102,0.067704,0.241194,
train_84_a,usable,,graded,bad,,0.381794,0.618206,0.078401,0.303394,
train_85_a,usable,,graded,bad,,0.225866,0.774134,0.031114,0.194752,
train_86_a,good,,graded,good,,0.997998,0.002002,0.962578,0.035420,
train_87_a,good,,graded,good,,0.999507,0.000493,0.992219,0.007288,
train_88_a,good,,graded,good,,0.987717,0.012283,0.854825,0.132892,
train_89_a,good,,graded,bad,,0.627119,0.372881,0.311676,0.315443,
train_8_a,good,,graded,usable,,0.888110,0.111890,0.351888,0.536221,
train_90_a,good,,graded,good,,0.993767,0.006233,0.947517,0.046250,
train_91_a,usable,,graded,bad,,0.366471,0.633529,0.082321,0.284150,
train_92_a,good,,graded,good,,0.980783,0.019217,0.720240,0.260543,
train_93_a,good,,graded,usable,,0.725787,0.274213,0.250108,0.475680,
train_94_a,good,,graded,bad,,0.347932,0.652068,0.166718,0.181214,
train_95_a,good,,graded,good,,0.981934,0.018066,0.851072,0.130861,
train_96_a,good,,graded,usable,,0.780216,0.219784,0.379658,0.400558,
train_97_a,good,,graded,good,,0.998078,0.001922,0.967592,0.030487,
train_98_a,usable,,graded,usable,,0.931787,0.068213,0.168045,0.763742,
train_99_a,usable,,graded,bad,,0.478815,0.521185,0.199722,0.279093,
train_9_a,good,,graded,good,,0.982722,0.017278,0.847835,0.134887,
